Sale Order Item Code,Display Order Code,Store,Date,Reverse Pickup Code,Reverse Pickup Created Date,Reverse Pickup Reason,Invoice Code,Invoice Created,Item SKU Code,Channel Product Id,Product,Item Type Color,Item Type Size,Item Type Brand,Channel Name,SKU Require Customization,Gift Wrap,Gift Message,HSN Code,MRP,Total Price,Amount,Quantity Ordered,Cost Price,Prepaid Amount,Subtotal,Discount,GST Tax Type Code,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,TCS Amount,Tax %,Tax Value,Voucher Code,Shipping Charges,Shipping Method Charges,COD Service Charges,Gift Wrap Charges,Packet Number,Sale Order Code,On Hold,Sale Order Status,Priority,Currency,Currency Conversion Rate,Sale Order Item Status,Cancellation Reason,Shipping provider,Shipping Courier,Shipping Arranged By,Shipping Package Code,Shipping Package Creation Date,Shipping Package Status Code,Shipping Package Type,Length(mm),Width(mm),Height(mm),Delivery Time,Tracking Number,Dispatch Date,Facility,Return Date,Return Reason,Return Remarks,Created,Updated,Combination Identifier,Combination Description,Transfer Price,Item Code,IMEI,Weight,GSTIN,Customer GSTIN,TIN,Payment Instrument,Fulfillment TAT,Adjustment In Selling Price,Adjustment In Discount,Store Credit,IRN,Acknowledgement Number,Bundle SKU Code Number,SKU Name,Batch Code,Vendor Batch Number,Seller SKU Code,Item Type EAN,Shipping Courier Status,Shipping Tracking Status,Item Seal Id,Parent Sale Order Code,Item Tag,Shipment Tag,Original Order ID,Payment Method,Store Code,Channel Shipping,Item Details
436643-0,S2000065798-1,schools365,18-09-2025 14:52,,,,INS/25-26/12309,18-09-2025 15:43,KPUFSG001-30,KPUFSG001-30,Sri Kumaran PU Formal Girls Three-Forth Sleeve Shirt - Light Green - Size 30,Light Green,30,GOL,schools365,FALSE,FALSE,,6205,999,763.96,690,1,,0,657.14,0,gst-5,18.19,0,18.19,0,0,2.5,0,2.5,0,0,0.00E+00,,,,73.96,0,0,0,1,SC-S2000065798-1,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612015,18-09-2025 15:42,DISPATCHED,DEFAULT,0,0,0,,HRD900041618,18-09-2025 17:48,Bangalore,,,,18-09-2025 15:40,18-09-2025 17:48,,,,,,502,29AAHCP5883A1Z7,,29141195654,,23-09-2025 15:40,0,0,0,,,,Sri Kumaran PU Formal Girls Three-Forth Sleeve Shirt - Light Green - Size 30,,,KPUFSG001-30,,,,,,,,,cashfree,,FALSE,
SO00206-1,Sreenidhi International School,Custom,18-09-2025 16:29,,,,INS/25-26/12311,18-09-2025 17:42,BISGOL001-L,BISGOL001-L,BIS White Semi Crew Socks - White (Pack of 1)  - Size : L,White,L,GOL,Custom,FALSE,FALSE,,61159500,149,0,0,1,,0,0,0,gst-5,0,0,0,0,0,0,5,0,0,0,0.00E+00,,,,0,0,0,0,0,SO00206,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612016,18-09-2025 16:35,DISPATCHED,DEFAULT,0,0,0,,P-HRD900038911,18-09-2025 17:44,Bangalore,,,,18-09-2025 16:34,18-09-2025 17:44,,,,,,503,29AAHCP5883A1Z7,,29141195654,,20-09-2025 16:34,0,0,0,,,,BIS White Semi Crew Socks - White (Pack of 1)  - Size : L,,,BISGOL001-L,,,,,,,,,,,FALSE,
SO00206-2,Sreenidhi International School,Custom,18-09-2025 16:29,,,,INS/25-26/12311,18-09-2025 17:42,GOLSOCKS02-2,GOLSOCKS02-2,GOL Legacy School Socks - Pack of 3(Size=M),,M,GOL,Custom,FALSE,FALSE,,61159500,449,0,0,1,,0,0,0,gst-5,0,0,0,0,0,0,5,0,0,0,0.00E+00,,,,0,0,0,0,0,SO00206,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612016,18-09-2025 16:35,DISPATCHED,DEFAULT,0,0,0,,P-HRD900038911,18-09-2025 17:44,Bangalore,,,,18-09-2025 16:34,18-09-2025 17:44,,,,,,503,29AAHCP5883A1Z7,,29141195654,,20-09-2025 16:34,0,0,0,,,,GOL Legacy School Socks - Pack of 3(Size=M),,,GOLSOCKS02-2,,,,,,,,,,,FALSE,
SO00206-3,Sreenidhi International School,Custom,18-09-2025 16:29,,,,INS/25-26/12310,18-09-2025 17:42,SAA0013-2,SAA0013-2,SRI VANI SCHOOL SOCKS CREW LENGTH - BLUE (PACK OF 3) Size-XL,,Sizes:XL,GOL,Custom,FALSE,FALSE,,61159500,449,0,0,1,,0,0,0,gst-5,0,0,0,0,0,0,5,0,0,0,0.00E+00,,,,0,0,0,0,0,SO00206,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612017,18-09-2025 17:40,DISPATCHED,DEFAULT,1,1,1,,HRD900038911,18-09-2025 17:44,Bangalore,,,,18-09-2025 16:34,18-09-2025 17:44,,,,,,501,29AAHCP5883A1Z7,,29141195654,,20-09-2025 16:34,0,0,0,,,,SRI VANI SCHOOL SOCKS CREW LENGTH - BLUE (PACK OF 3) Size-XL,,,SAA0013-2,,,,,,,,,,,FALSE,
SO00206-0,Sreenidhi International School,Custom,18-09-2025 16:29,,,,INS/25-26/12311,18-09-2025 17:42,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,Custom,FALSE,FALSE,,61159500,149,0,0,1,43,0,0,0,gst-5-gears,0,0,0,0,0,0,5,0,0,0,0.00E+00,,,,0,0,0,0,0,SO00206,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612016,18-09-2025 16:35,DISPATCHED,DEFAULT,0,0,0,,P-HRD900038911,18-09-2025 17:44,Bangalore,,,,18-09-2025 16:34,18-09-2025 17:44,,,,,,503,29AAHCP5883A1Z7,,29141195654,,20-09-2025 16:34,0,0,0,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,,,FALSE,
436646-0,S2000065809,schools365,18-09-2025 17:31,,,,INS/25-26/12312,19-09-2025 11:16,BISSTPN003-38,BISSTPN003-38,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 38,Navy Blue,38,GOL,schools365,FALSE,FALSE,,61034200,999,660.36,609,1,,0,580,0,gst-5,15.72,0,15.72,0,0,2.5,0,2.5,0,0,0.00E+00,,,,51.36,0,0,0,1,SC-S2000065809,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612018,18-09-2025 17:42,DISPATCHED,DEFAULT,0,0,0,,HRD900041619,19-09-2025 18:01,Bangalore,,,,18-09-2025 17:41,19-09-2025 18:01,,,,,,503,29AAHCP5883A1Z7,,29141195654,,23-09-2025 17:41,0,0,0,,,,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 38,,,BISSTPN003-38,,,,,,,,,cashfree,,FALSE,
436648-0,S2000065809,schools365,18-09-2025 17:31,,,,INS/25-26/12312,19-09-2025 11:16,BISSTPN003-40,BISSTPN003-40,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 40,Navy Blue,40,GOL,schools365,FALSE,FALSE,,61034200,999,660.35,609,1,,0,580,0,gst-5,15.72,0,15.72,0,0,2.5,0,2.5,0,0,0.00E+00,,,,51.35,0,0,0,1,SC-S2000065809,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612018,18-09-2025 17:42,DISPATCHED,DEFAULT,0,0,0,,HRD900041619,19-09-2025 18:01,Bangalore,,,,18-09-2025 17:41,19-09-2025 18:01,,,,,,503,29AAHCP5883A1Z7,,29141195654,,23-09-2025 17:41,0,0,0,,,,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 40,,,BISSTPN003-40,,,,,,,,,cashfree,,FALSE,
436650-0,S2000065809,schools365,18-09-2025 17:31,,,,INS/25-26/12312,19-09-2025 11:16,BISWTS002-10,BISWTS002-10,BIS Unisex T-shirt - White - Size : 10,White,10,GOL,schools365,FALSE,FALSE,,61091000,999,595.29,549,1,,0,522.86,0,gst-5,14.17,0,14.17,0,0,2.5,0,2.5,0,0,0.00E+00,,,,46.29,0,0,0,1,SC-S2000065809,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612018,18-09-2025 17:42,DISPATCHED,DEFAULT,0,0,0,,HRD900041619,19-09-2025 18:01,Bangalore,,,,18-09-2025 17:41,19-09-2025 18:01,,,,,,503,29AAHCP5883A1Z7,,29141195654,,23-09-2025 17:41,0,0,0,,,,BIS Unisex T-shirt - White - Size : 10,,,BISWTS002-10,,,,,,,,,cashfree,,FALSE,
436656-0,S2000065812,schools365,18-09-2025 20:13,,,,INS/25-26/12323,19-09-2025 18:34,PUMAB003-8,PUMAB003-8,Puma School Shoes - 5UK To 12UK - Black - 12 UK,Black,12UK,Puma,schools365,FALSE,FALSE,,640212,2999,2788,2639,1,,0,2236.44,0,Range-5-18,0,425.29,0,0,0,0,18,0,0,0,0.00E+00,,,,149,0,0,0,1,SC-S2000065812,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612028,19-09-2025 18:30,DISPATCHED,DEFAULT,1,1,1,,HRD900041639,23-09-2025 18:24,Bangalore,,,,18-09-2025 20:23,23-09-2025 18:24,,,,,,501,29AAHCP5883A1Z7,,29141195654,,23-09-2025 20:23,0,0,0,,,,Puma School Shoes - 5UK To 12UK - Black - 12 UK,,,PUMAB003-8,,,,,,,,,cashfree,,FALSE,
436660-0,S2000065813,schools365,18-09-2025 23:02,,,,INS/25-26/12313,19-09-2025 11:17,BISGOL001-XL,BISGOL001-XL,BIS White Semi Crew Socks - White (Pack of 1)  - Size : XL,White,XL,GOL,schools365,FALSE,FALSE,,61159500,149,115.77,105,1,,0,100,0,gst-5,2.756667,0,2.756667,0,0,2.5,0,2.5,0,0,0.00E+00,,,,10.77,0,0,0,1,SC-S2000065813,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612019,18-09-2025 23:12,DISPATCHED,DEFAULT,0,0,0,,HRD900041620,19-09-2025 18:01,Bangalore,,,,18-09-2025 23:10,19-09-2025 18:01,,,,,,505,29AAHCP5883A1Z7,,29141195654,,23-09-2025 23:10,0,0,0,,,,BIS White Semi Crew Socks - White (Pack of 1)  - Size : XL,,,BISGOL001-XL,,,,,,,,,cashfree,,FALSE,
436660-1,S2000065813,schools365,18-09-2025 23:02,,,,INS/25-26/12313,19-09-2025 11:17,BISGOL001-XL,BISGOL001-XL,BIS White Semi Crew Socks - White (Pack of 1)  - Size : XL,White,XL,GOL,schools365,FALSE,FALSE,,61159500,149,115.77,105,1,,0,100,0,gst-5,2.756667,0,2.756667,0,0,2.5,0,2.5,0,0,0.00E+00,,,,10.77,0,0,0,1,SC-S2000065813,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612019,18-09-2025 23:12,DISPATCHED,DEFAULT,0,0,0,,HRD900041620,19-09-2025 18:01,Bangalore,,,,18-09-2025 23:10,19-09-2025 18:01,,,,,,505,29AAHCP5883A1Z7,,29141195654,,23-09-2025 23:10,0,0,0,,,,BIS White Semi Crew Socks - White (Pack of 1)  - Size : XL,,,BISGOL001-XL,,,,,,,,,cashfree,,FALSE,
436660-2,S2000065813,schools365,18-09-2025 23:02,,,,INS/25-26/12313,19-09-2025 11:17,BISGOL001-XL,BISGOL001-XL,BIS White Semi Crew Socks - White (Pack of 1)  - Size : XL,White,XL,GOL,schools365,FALSE,FALSE,,61159500,149,115.77,105,1,,0,100,0,gst-5,2.756667,0,2.756667,0,0,2.5,0,2.5,0,0,0.00E+00,,,,10.77,0,0,0,1,SC-S2000065813,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612019,18-09-2025 23:12,DISPATCHED,DEFAULT,0,0,0,,HRD900041620,19-09-2025 18:01,Bangalore,,,,18-09-2025 23:10,19-09-2025 18:01,,,,,,505,29AAHCP5883A1Z7,,29141195654,,23-09-2025 23:10,0,0,0,,,,BIS White Semi Crew Socks - White (Pack of 1)  - Size : XL,,,BISGOL001-XL,,,,,,,,,cashfree,,FALSE,
436658-0,S2000065813,schools365,18-09-2025 23:02,,,,INS/25-26/12313,19-09-2025 11:17,BISWTS003-S,BISWTS003-S,BIS Unisex T-shirt - White - Size : S,White,S,GOL,schools365,FALSE,FALSE,,61091000,999,627.34,569,1,,0,541.9,0,gst-5,14.94,0,14.94,0,0,2.5,0,2.5,0,0,0.00E+00,,,,58.34,0,0,0,1,SC-S2000065813,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612019,18-09-2025 23:12,DISPATCHED,DEFAULT,0,0,0,,HRD900041620,19-09-2025 18:01,Bangalore,,,,18-09-2025 23:10,19-09-2025 18:01,,,,,,505,29AAHCP5883A1Z7,,29141195654,,23-09-2025 23:10,0,0,0,,,,BIS Unisex T-shirt - White - Size : S,,,BISWTS003-S,,,,,,,,,cashfree,,FALSE,
436658-1,S2000065813,schools365,18-09-2025 23:02,,,,INS/25-26/12313,19-09-2025 11:17,BISWTS003-S,BISWTS003-S,BIS Unisex T-shirt - White - Size : S,White,S,GOL,schools365,FALSE,FALSE,,61091000,999,627.35,569,1,,0,541.9,0,gst-5,14.94,0,14.94,0,0,2.5,0,2.5,0,0,0.00E+00,,,,58.35,0,0,0,1,SC-S2000065813,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612019,18-09-2025 23:12,DISPATCHED,DEFAULT,0,0,0,,HRD900041620,19-09-2025 18:01,Bangalore,,,,18-09-2025 23:10,19-09-2025 18:01,,,,,,505,29AAHCP5883A1Z7,,29141195654,,23-09-2025 23:10,0,0,0,,,,BIS Unisex T-shirt - White - Size : S,,,BISWTS003-S,,,,,,,,,cashfree,,FALSE,
436662-0,S2000065814,schools365,19-09-2025 08:14,,,,INS/25-26/12314,19-09-2025 11:17,RBKPB002-8,RBKPB002-8,Reebok Prodigy Black School Shoes - 8US,Black,8US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2308,2159,1,,0,1829.66,0,Range-5-18,176.03,0,176.03,0,0,9,0,9,0,0,0.00E+00,,,,149,0,0,0,1,SC-S2000065814,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612020,19-09-2025 08:22,DISPATCHED,DEFAULT,1,1,1,,HRD900041621,19-09-2025 18:01,Bangalore,,,,19-09-2025 08:20,19-09-2025 18:01,,,,,,501,29AAHCP5883A1Z7,,29141195654,,24-09-2025 08:20,0,0,0,,,,Reebok Prodigy Black School Shoes - 8US,,,RBKPB002-8,,,,,,,,,cashfree,,FALSE,
SO00208-0,Sreenidhi International School,Custom,19-09-2025 11:44,,,,INS/25-26/12315,19-09-2025 16:05,SAMRBKPB1LL-13C,SAMRBKPB1LL-13C,Sample Reebok Prodigy Black School Shoes - 13C-Left,Black,13C,Reebok,Custom,FALSE,FALSE,,,2699,0,0,1,,0,0,0,gst-5,0,0,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,0,SO00208,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612021,19-09-2025 11:55,DISPATCHED,DEFAULT,0,0,0,,Prof-HRD900038911,19-09-2025 16:07,Bangalore,,,,19-09-2025 11:51,19-09-2025 16:07,,,,,,506,29AAHCP5883A1Z7,,29141195654,,21-09-2025 11:51,0,0,0,,,,Sample Reebok Prodigy Black School Shoes - 13C-Left,,,SAMRBKPB1LL-13C,,,,,,,,,,,FALSE,
SO00208-3,Sreenidhi International School,Custom,19-09-2025 11:44,,,,INS/25-26/12315,19-09-2025 16:05,SAMRBKPB1LL-6,SAMRBKPB1LL-6,Sample Reebok Prodigy Black School Shoes - 6US-Left,Black,6US,Reebok,Custom,FALSE,FALSE,,,2699,0,0,1,,0,0,0,gst-5,0,0,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,0,SO00208,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612021,19-09-2025 11:55,DISPATCHED,DEFAULT,0,0,0,,Prof-HRD900038911,19-09-2025 16:07,Bangalore,,,,19-09-2025 11:51,19-09-2025 16:07,,,,,,506,29AAHCP5883A1Z7,,29141195654,,21-09-2025 11:51,0,0,0,,,,Sample Reebok Prodigy Black School Shoes - 6US-Left,,,SAMRBKPB1LL-6,,,,,,,,,,,FALSE,
SO00208-1,Sreenidhi International School,Custom,19-09-2025 11:44,,,,INS/25-26/12315,19-09-2025 16:05,SAMRBKPB1RL-13C,SAMRBKPB1RL-13C,Sample Reebok Prodigy Black School Shoes - 13C-Right,Black,13C,Reebok,Custom,FALSE,FALSE,,,2699,0,0,1,,0,0,0,gst-5,0,0,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,0,SO00208,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612021,19-09-2025 11:55,DISPATCHED,DEFAULT,0,0,0,,Prof-HRD900038911,19-09-2025 16:07,Bangalore,,,,19-09-2025 11:51,19-09-2025 16:07,,,,,,506,29AAHCP5883A1Z7,,29141195654,,21-09-2025 11:51,0,0,0,,,,Sample Reebok Prodigy Black School Shoes - 13C-Right,,,SAMRBKPB1RL-13C,,,,,,,,,,,FALSE,
SO00208-2,Sreenidhi International School,Custom,19-09-2025 11:44,,,,INS/25-26/12315,19-09-2025 16:05,SAMRBKPB1RL-6,SAMRBKPB1RL-6,Sample Reebok Prodigy Black School Shoes - 6US-Right,Black,6US,Reebok,Custom,FALSE,FALSE,,,2699,0,0,1,,0,0,0,gst-5,0,0,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,0,SO00208,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612021,19-09-2025 11:55,DISPATCHED,DEFAULT,0,0,0,,Prof-HRD900038911,19-09-2025 16:07,Bangalore,,,,19-09-2025 11:51,19-09-2025 16:07,,,,,,506,29AAHCP5883A1Z7,,29141195654,,21-09-2025 11:51,0,0,0,,,,Sample Reebok Prodigy Black School Shoes - 6US-Right,,,SAMRBKPB1RL-6,,,,,,,,,,,FALSE,
SO00208-5,Sreenidhi International School,Custom,19-09-2025 11:44,,,,INS/25-26/12315,19-09-2025 16:05,SAMRBKPB2LL-11,SAMRBKPB2LL-11,Sample Reebok Prodigy Black School Shoes - 11US-Left,Black,11US,Reebok,Custom,FALSE,FALSE,,,2999,0,0,1,,0,0,0,gst-5,0,0,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,0,SO00208,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612021,19-09-2025 11:55,DISPATCHED,DEFAULT,0,0,0,,Prof-HRD900038911,19-09-2025 16:07,Bangalore,,,,19-09-2025 11:51,19-09-2025 16:07,,,,,,506,29AAHCP5883A1Z7,,29141195654,,21-09-2025 11:51,0,0,0,,,,Sample Reebok Prodigy Black School Shoes - 11US-Left,,,SAMRBKPB2LL-11,,,,,,,,,,,FALSE,
SO00208-4,Sreenidhi International School,Custom,19-09-2025 11:44,,,,INS/25-26/12315,19-09-2025 16:05,SAMRBKPB2RL-11,SAMRBKPB2RL-11,Sample Reebok Prodigy Black School Shoes - 11US-Right,Black,11US,Reebok,Custom,FALSE,FALSE,,,2999,0,0,1,,0,0,0,gst-5,0,0,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,0,SO00208,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612021,19-09-2025 11:55,DISPATCHED,DEFAULT,0,0,0,,Prof-HRD900038911,19-09-2025 16:07,Bangalore,,,,19-09-2025 11:51,19-09-2025 16:07,,,,,,506,29AAHCP5883A1Z7,,29141195654,,21-09-2025 11:51,0,0,0,,,,Sample Reebok Prodigy Black School Shoes - 11US-Right,,,SAMRBKPB2RL-11,,,,,,,,,,,FALSE,
436664-0,S2000065815,schools365,19-09-2025 12:49,RP/25-26/0247,06-10-2025 17:07,,INS/25-26/12316,19-09-2025 17:16,BISSTPN002-34,BISSTPN002-34,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61034200,999,663.5,589,1,,0,560.95,0,gst-5,15.8,0,15.8,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065815,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612022,19-09-2025 12:52,DISPATCHED,DEFAULT,0,0,0,,HRD900041622,19-09-2025 18:01,Bangalore,,Wrong size,,19-09-2025 12:50,06-10-2025 17:07,,,,,,502,29AAHCP5883A1Z7,,29141195654,,24-09-2025 12:50,0,0,0,,,,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 34,,,BISSTPN002-34,,,,,,,,,cashfree,,FALSE,
436664-1,S2000065815,schools365,19-09-2025 12:49,RP/25-26/0247,06-10-2025 17:07,,INS/25-26/12316,19-09-2025 17:16,BISSTPN002-34,BISSTPN002-34,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61034200,999,663.5,589,1,,0,560.95,0,gst-5,15.8,0,15.8,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065815,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612022,19-09-2025 12:52,DISPATCHED,DEFAULT,0,0,0,,HRD900041622,19-09-2025 18:01,Bangalore,,Wrong size,,19-09-2025 12:50,06-10-2025 17:07,,,,,,502,29AAHCP5883A1Z7,,29141195654,,24-09-2025 12:50,0,0,0,,,,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 34,,,BISSTPN002-34,,,,,,,,,cashfree,,FALSE,
436668-0,S2000065816,schools365,19-09-2025 16:08,,,,INS/25-26/12317,19-09-2025 17:17,BISFSS002-12,BISFSS002-12,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 12,Navy Blue,12,GOL,schools365,FALSE,FALSE,,61102000,999,842.9,759,1,,0,722.86,0,gst-5,20.07,0,20.07,0,0,2.5,0,2.5,0,0,0.00E+00,,,,83.9,0,0,0,1,SC-S2000065816,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612023,19-09-2025 16:12,DISPATCHED,DEFAULT,0,0,0,,HRD900041623,19-09-2025 18:01,Bangalore,,,,19-09-2025 16:10,19-09-2025 18:01,,,,,,502,29AAHCP5883A1Z7,,29141195654,,24-09-2025 16:10,0,0,0,,,,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 12,,,BISFSS002-12,,,,,,,,,cashfree,,FALSE,
436666-0,S2000065816,schools365,19-09-2025 16:08,,,,INS/25-26/12317,19-09-2025 17:17,BISSTPN002-34,BISSTPN002-34,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61034200,999,654.1,589,1,,0,560.96,0,gst-5,15.57,0,15.57,0,0,2.5,0,2.5,0,0,0.00E+00,,,,65.1,0,0,0,1,SC-S2000065816,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612023,19-09-2025 16:12,DISPATCHED,DEFAULT,0,0,0,,HRD900041623,19-09-2025 18:01,Bangalore,,,,19-09-2025 16:10,19-09-2025 18:01,,,,,,502,29AAHCP5883A1Z7,,29141195654,,24-09-2025 16:10,0,0,0,,,,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 34,,,BISSTPN002-34,,,,,,,,,cashfree,,FALSE,
test19-0,test19,Custom,19-09-2025 17:33,,,,INS/25-26/12318,19-09-2025 17:41,Test-New2,Test-New2,Test-New2,,,,Custom,FALSE,FALSE,,,3500,2510,2510,1,,0,2127.12,0,Range-5-18,0,382.88,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,0,test19,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612024,19-09-2025 17:40,DISPATCHED,DEFAULT,1,1,1,,hsrhs,24-09-2025 22:48,Bangalore,,,,19-09-2025 17:35,24-09-2025 22:48,,,,,,501,29AAHCP5883A1Z7,,29141195654,,21-09-2025 17:35,0,0,0,,,,Test-New2,,,Test-New2,,,,,,,,,,,FALSE,
test20-0,test20,Custom,19-09-2025 17:45,,,,INS/25-26/12319,19-09-2025 17:50,Test-New2,Test-New2,Test-New2,,,,Custom,FALSE,FALSE,,,3500,2400,2400,1,,0,2285.71,0,Range-5-18,0,114.29,0,0,0,0,5,0,0,0,0.00E+00,,,,0,0,0,0,0,test20,FALSE,COMPLETE,0,INR,1,DISPATCHED,,SELF,SELF,Self,SPOR2612025,19-09-2025 17:50,DISPATCHED,DEFAULT,1,1,1,,dghtd,24-09-2025 22:48,Bangalore,,,,19-09-2025 17:46,24-09-2025 22:48,,,,,,501,29AAHCP5883A1Z7,,29141195654,,21-09-2025 17:46,0,0,0,,,,Test-New2,,,Test-New2,,,,,,,,,,,FALSE,
test21-0,test21,Custom,19-09-2025 18:10,,,,INS/25-26/12320,19-09-2025 18:15,Test-New2,Test-New2,Test-New2,,,,Custom,FALSE,FALSE,,,3500,2626,2626,1,,0,2225.42,0,Range-5-18,0,400.58,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,0,test21,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612026,19-09-2025 18:15,DISPATCHED,DEFAULT,1,1,1,,HRD900041624,22-09-2025 18:35,Bangalore,,,,19-09-2025 18:11,22-09-2025 18:35,,,,,,501,29AAHCP5883A1Z7,,29141195654,,21-09-2025 18:11,0,0,0,,,,Test-New2,,,Test-New2,,,,,,,,,,,FALSE,
test22-0,test22,Custom,19-09-2025 18:11,,,,INS/25-26/12321,19-09-2025 18:17,Test-New2,Test-New2,Test-New2,,,,Custom,FALSE,FALSE,,,3500,2500,2500,1,,0,2380.95,0,Range-5-18,0,119.05,0,0,0,0,5,0,0,0,0.00E+00,,,,0,0,0,0,0,test22,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2612027,19-09-2025 18:15,DISPATCHED,DEFAULT,1,1,1,,HRD900041625,22-09-2025 18:35,Bangalore,,,,19-09-2025 18:12,22-09-2025 18:35,,,,,,501,29AAHCP5883A1Z7,,29141195654,,21-09-2025 18:12,0,0,0,,,,Test-New2,,,Test-New2,,,,,,,,,,,FALSE,
