Sale Order Item Code,Display Order Code,Store,Reverse Pickup Code,Reverse Pickup Created Date,Reverse Pickup Reason,Require Customization,COD,Shipping Address Id,Category,Invoice Code,Invoice Created,EWayBill No,EWayBill Date,EWayBill Valid Till,Billing Address City,Billing Address State,Billing Address Country,Billing Address Pincode,Billing Address Latitude,Billing Address Longitude,Shipping Method,Item SKU Code,Channel Product Id,Item Type Name,Item Type Color,Item Type Size,Item Type Brand,Channel Name,SKU Require Customization,Gift Wrap,Gift Message,HSN Code,MRP,Total Price,Selling Price,Cost Price,Prepaid Amount,Subtotal,Discount,GST Tax Type Code,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,TCS Amount,Tax %,Tax Value,Voucher Code,Shipping Charges,Shipping Method Charges,COD Service Charges,Gift Wrap Charges,Packet Number,Order Date as dd/mm/yyyy hh:MM:ss,Sale Order Code,On Hold,Sale Order Status,Priority,Currency,Currency Conversion Rate,Sale Order Item Status,Cancellation Reason,Shipping provider,Shipping Courier,Shipping Arranged By,Shipping Package Code,Shipping Package Creation Date,Shipping Package Status Code,Shipping Package Type,Length(mm),Width(mm),Height(mm),Delivery Time,Tracking Number,Dispatch Date,Facility,Return Date,Return Reason,Return Remarks,Created,Updated,Combination Identifier,Combination Description,Transfer Price,Item Code,IMEI,Weight,GSTIN,Customer GSTIN,TIN,Payment Instrument,Fulfillment TAT,Adjustment In Selling Price,Adjustment In Discount,Store Credit,IRN,Acknowledgement Number,Bundle SKU Code Number,SKU Name,Batch Code,Vendor Batch Number,Seller SKU Code,Item Type EAN,Shipping Courier Status,Shipping Tracking Status,Item Seal Id,Parent Sale Order Code,Item Tag,Shipment Tag,Original Order ID,Payment Method,Store Code,Channel Shipping,Item Details
446154-0,S2000067819,Online,,,,FALSE,0,11438555,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,KCSFS002-36,KCSFS002-36,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,Navy Blue,36,GOL,schools365,FALSE,FALSE,,61102000,999,986.09,899,,0,,0,gst-5,,,,,,,,,,,,,,,87.09,0,0,0,1,20-02-2026 13:08,SC-S2000067819,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,,,,,,25-02-2026 13:10,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,,,KCSFS002-36,,,,,,,,,cashfree,,FALSE,
446156-0,S2000067819,Online,,,,FALSE,0,11438555,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,KYTP002-34,KYTP002-34,GOL Sri Kumaran Yogapant - Black - Size : 34,Black,34,GOL,schools365,FALSE,FALSE,,61034200,999,700.91,639,,0,,0,gst-5,,,,,,,,,,,,,,,61.91,0,0,0,1,20-02-2026 13:08,SC-S2000067819,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,,,,,,25-02-2026 13:10,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 34,,,KYTP002-34,,,,,,,,,cashfree,,FALSE,
446158-0,S2000067820,Online,,,,FALSE,0,11438557,School Accessories,,,,,,Bangalore,Karnataka,IN,560060,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.93,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.93,0,0,0,1,20-02-2026 13:09,SC-S2000067820,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00275,20-02-2026 13:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,4,,,,,25-02-2026 13:10,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
446158-1,S2000067820,Online,,,,FALSE,0,11438557,School Accessories,,,,,,Bangalore,Karnataka,IN,560060,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.93,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.93,0,0,0,1,20-02-2026 13:09,SC-S2000067820,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00275,20-02-2026 13:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,4,,,,,25-02-2026 13:10,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
446160-0,S2000067820,Online,,,,FALSE,0,11438557,School Accessories,,,,,,Bangalore,Karnataka,IN,560060,,,STD,SSGOL006-7,SSGOL006-7,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",White,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.93,149,205,0,,0,gst-5,,,,,,,,,,,,,,,8.93,0,0,0,1,20-02-2026 13:09,SC-S2000067820,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00275,20-02-2026 13:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,4,,,,,25-02-2026 13:10,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",,,SSGOL006-7,,,,,,,,,cashfree,,FALSE,
446162-0,S2000067820,Online,,,,FALSE,0,11438557,School Accessories,,,,,,Bangalore,Karnataka,IN,560060,,,STD,RBKPB001-4,RBKPB001-4,Reebok Prodigy Black School Shoes - 4US,Black,4US,Reebok,schools365,FALSE,FALSE,,64041990,2699,2161.21,2039,,0,,0,Range-5-18,,,,,,,,,,,,,,,122.21,0,0,0,1,20-02-2026 13:09,SC-S2000067820,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00275,20-02-2026 13:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:10,20-02-2026 13:10,,,,,,4,,,,,25-02-2026 13:10,,,,,,,Reebok Prodigy Black School Shoes - 4US,,,RBKPB001-4,,,,,,,,,cashfree,,FALSE,
446164-0,S2000067821,Online,,,,FALSE,0,11438565,School Accessories,,,,,,Bangalore,Karnataka,IN,560070,,,STD,KYTP002-36,KYTP002-36,GOL Sri Kumaran Yogapant - Black - Size : 36,Black,36,GOL,schools365,FALSE,FALSE,,61034200,999,672.67,639,,0,,0,gst-5,,,,,,,,,,,,,,,33.67,0,0,0,1,20-02-2026 13:12,SC-S2000067821,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:20,20-02-2026 13:20,,,,,,,,,,,25-02-2026 13:20,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 36,,,KYTP002-36,,,,,,,,,cashfree,,FALSE,
446166-0,S2000067821,Online,,,,FALSE,0,11438565,School Accessories,,,,,,Bangalore,Karnataka,IN,560070,,,STD,RBKPB002-8,RBKPB002-8,Reebok Prodigy Black School Shoes - 8US,Black,8US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2304.33,2189,,0,,0,Range-5-18,,,,,,,,,,,,,,,115.33,0,0,0,1,20-02-2026 13:12,SC-S2000067821,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:20,24-02-2026 15:05,,,,,,,,,,,25-02-2026 13:20,,,,,,,Reebok Prodigy Black School Shoes - 8US,,,RBKPB002-8,,,,,,,,,cashfree,,FALSE,
446168-0,S2000067822,Online,,,,FALSE,0,11438567,School Accessories,,,,,,BANGALORE,Karnataka,IN,560070,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,156.49,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,7.49,0,0,0,1,20-02-2026 13:14,SC-S2000067822,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:20,20-02-2026 13:20,,,,,,,,,,,25-02-2026 13:20,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
446168-1,S2000067822,Online,,,,FALSE,0,11438567,School Accessories,,,,,,BANGALORE,Karnataka,IN,560070,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,156.49,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,7.49,0,0,0,1,20-02-2026 13:14,SC-S2000067822,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:20,20-02-2026 13:20,,,,,,,,,,,25-02-2026 13:20,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
446170-0,S2000067822,Online,,,,FALSE,0,11438567,School Accessories,,,,,,BANGALORE,Karnataka,IN,560070,,,STD,KCSLS001-32,KCSLS001-32,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 32,Navy Blue,32,GOL,schools365,FALSE,FALSE,,61102000,999,818.16,779,,0,,0,gst-5,,,,,,,,,,,,,,,39.16,0,0,0,1,20-02-2026 13:14,SC-S2000067822,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:20,20-02-2026 13:20,,,,,,,,,,,25-02-2026 13:20,,,,,,,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 32,,,KCSLS001-32,,,,,,,,,cashfree,,FALSE,
446172-0,S2000067822,Online,,,,FALSE,0,11438567,School Accessories,,,,,,BANGALORE,Karnataka,IN,560070,,,STD,KCSFS001-32,KCSFS001-32,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 32,Navy Blue,32,GOL,schools365,FALSE,FALSE,,61102000,999,912.69,869,,0,,0,gst-5,,,,,,,,,,,,,,,43.69,0,0,0,1,20-02-2026 13:14,SC-S2000067822,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:20,20-02-2026 13:20,,,,,,,,,,,25-02-2026 13:20,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 32,,,KCSFS001-32,,,,,,,,,cashfree,,FALSE,
446172-1,S2000067822,Online,,,,FALSE,0,11438567,School Accessories,,,,,,BANGALORE,Karnataka,IN,560070,,,STD,KCSFS001-32,KCSFS001-32,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 32,Navy Blue,32,GOL,schools365,FALSE,FALSE,,61102000,999,912.68,869,,0,,0,gst-5,,,,,,,,,,,,,,,43.68,0,0,0,1,20-02-2026 13:14,SC-S2000067822,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:20,20-02-2026 13:20,,,,,,,,,,,25-02-2026 13:20,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 32,,,KCSFS001-32,,,,,,,,,cashfree,,FALSE,
446174-0,S2000067822,Online,,,,FALSE,0,11438567,School Accessories,,,,,,BANGALORE,Karnataka,IN,560070,,,STD,SSGOL006-7,SSGOL006-7,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",White,M,GOL,schools365,FALSE,FALSE,,61159500,149,156.49,149,205,0,,0,gst-5,,,,,,,,,,,,,,,7.49,0,0,0,1,20-02-2026 13:14,SC-S2000067822,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:20,20-02-2026 13:20,,,,,,,,,,,25-02-2026 13:20,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",,,SSGOL006-7,,,,,,,,,cashfree,,FALSE,
446176-0,S2000067823,Online,,,,FALSE,0,11438573,School Accessories,,,,,,Anjanapura township ,Karnataka,IN,560108,,,STD,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,schools365,FALSE,FALSE,,61159500,149,186.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,37.25,0,0,0,1,20-02-2026 13:21,SC-S2000067823,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,,,,,,25-02-2026 13:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,cashfree,,FALSE,
446176-1,S2000067823,Online,,,,FALSE,0,11438573,School Accessories,,,,,,Anjanapura township ,Karnataka,IN,560108,,,STD,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,schools365,FALSE,FALSE,,61159500,149,186.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,37.25,0,0,0,1,20-02-2026 13:21,SC-S2000067823,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,,,,,,25-02-2026 13:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,cashfree,,FALSE,
446178-0,S2000067823,Online,,,,FALSE,0,11438573,School Accessories,,,,,,Anjanapura township ,Karnataka,IN,560108,,,STD,SSGOL006-8,SSGOL006-8,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",White,L,GOL,schools365,FALSE,FALSE,,61159500,149,186.25,149,205,0,,0,gst-5,,,,,,,,,,,,,,,37.25,0,0,0,1,20-02-2026 13:21,SC-S2000067823,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,,,,,,25-02-2026 13:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",,,SSGOL006-8,,,,,,,,,cashfree,,FALSE,
446178-1,S2000067823,Online,,,,FALSE,0,11438573,School Accessories,,,,,,Anjanapura township ,Karnataka,IN,560108,,,STD,SSGOL006-8,SSGOL006-8,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",White,L,GOL,schools365,FALSE,FALSE,,61159500,149,186.25,149,205,0,,0,gst-5,,,,,,,,,,,,,,,37.25,0,0,0,1,20-02-2026 13:21,SC-S2000067823,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,,,,,,25-02-2026 13:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",,,SSGOL006-8,,,,,,,,,cashfree,,FALSE,
446180-0,S2000067824,Online,,,,FALSE,0,11438575,School Accessories,,,,,,Bengaluru,Karnataka,IN,560085,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.43,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.43,0,0,0,1,20-02-2026 13:23,SC-S2000067824,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00276,20-02-2026 13:30,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,5,,,,,25-02-2026 13:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
446180-1,S2000067824,Online,,,,FALSE,0,11438575,School Accessories,,,,,,Bengaluru,Karnataka,IN,560085,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.43,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.43,0,0,0,1,20-02-2026 13:23,SC-S2000067824,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00276,20-02-2026 13:30,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,5,,,,,25-02-2026 13:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
446182-0,S2000067824,Online,,,,FALSE,0,11438575,School Accessories,,,,,,Bengaluru,Karnataka,IN,560085,,,STD,SSGOL006-7,SSGOL006-7,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",White,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.43,149,205,0,,0,gst-5,,,,,,,,,,,,,,,8.43,0,0,0,1,20-02-2026 13:23,SC-S2000067824,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00276,20-02-2026 13:30,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,5,,,,,25-02-2026 13:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",,,SSGOL006-7,,,,,,,,,cashfree,,FALSE,
446182-1,S2000067824,Online,,,,FALSE,0,11438575,School Accessories,,,,,,Bengaluru,Karnataka,IN,560085,,,STD,SSGOL006-7,SSGOL006-7,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",White,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.43,149,205,0,,0,gst-5,,,,,,,,,,,,,,,8.43,0,0,0,1,20-02-2026 13:23,SC-S2000067824,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00276,20-02-2026 13:30,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,5,,,,,25-02-2026 13:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",,,SSGOL006-7,,,,,,,,,cashfree,,FALSE,
446184-0,S2000067824,Online,,,,FALSE,0,11438575,School Accessories,,,,,,Bengaluru,Karnataka,IN,560085,,,STD,RBKPB001-3,RBKPB001-3,Reebok Prodigy Black School Shoes - 3US,Black,3US,Reebok,schools365,FALSE,FALSE,,64041990,2699,2154.28,2039,,0,,0,Range-5-18,,,,,,,,,,,,,,,115.28,0,0,0,1,20-02-2026 13:23,SC-S2000067824,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00276,20-02-2026 13:30,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,5,,,,,25-02-2026 13:30,,,,,,,Reebok Prodigy Black School Shoes - 3US,,,RBKPB001-3,,,,,,,,,cashfree,,FALSE,
446186-0,S2000067825,Online,,,,FALSE,0,11438577,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,165.49,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,16.49,0,0,0,1,20-02-2026 13:23,SC-S2000067825,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,,,,,,25-02-2026 13:30,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
446186-1,S2000067825,Online,,,,FALSE,0,11438577,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,165.49,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,16.49,0,0,0,1,20-02-2026 13:23,SC-S2000067825,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,,,,,,25-02-2026 13:30,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
446188-0,S2000067825,Online,,,,FALSE,0,11438577,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL006-10,SSGOL006-10,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",White,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,165.49,149,205,0,,0,gst-5,,,,,,,,,,,,,,,16.49,0,0,0,1,20-02-2026 13:23,SC-S2000067825,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,,,,,,25-02-2026 13:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",,,SSGOL006-10,,,,,,,,,cashfree,,FALSE,
446190-0,S2000067825,Online,,,,FALSE,0,11438577,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,KCSFS002-34,KCSFS002-34,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61102000,999,998.53,899,,0,,0,gst-5,,,,,,,,,,,,,,,99.53,0,0,0,1,20-02-2026 13:23,SC-S2000067825,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,,,,,,25-02-2026 13:30,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,,,KCSFS002-34,,,,,,,,,cashfree,,FALSE,
446192-0,S2000067826,Online,,,,FALSE,0,11438579,School Accessories,,,,,,Bengaluru,Karnataka,IN,560085,,,STD,SSGOL004-7,SSGOL004-7,GOL Blue Melange Semi Crew Socks - Size - XXXXL,BLUE,XXXXL,GOL,schools365,FALSE,FALSE,,61159500,149,157.42,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.42,0,0,0,1,20-02-2026 13:28,SC-S2000067826,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00277,20-02-2026 13:30,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,4,,,,,25-02-2026 13:30,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXXXL,,,SSGOL004-7,,,,,,,,,cashfree,,FALSE,
446192-1,S2000067826,Online,,,,FALSE,0,11438579,School Accessories,,,,,,Bengaluru,Karnataka,IN,560085,,,STD,SSGOL004-7,SSGOL004-7,GOL Blue Melange Semi Crew Socks - Size - XXXXL,BLUE,XXXXL,GOL,schools365,FALSE,FALSE,,61159500,149,157.42,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.42,0,0,0,1,20-02-2026 13:28,SC-S2000067826,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00277,20-02-2026 13:30,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,4,,,,,25-02-2026 13:30,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXXXL,,,SSGOL004-7,,,,,,,,,cashfree,,FALSE,
446194-0,S2000067826,Online,,,,FALSE,0,11438579,School Accessories,,,,,,Bengaluru,Karnataka,IN,560085,,,STD,SSGOL006-12,SSGOL006-12,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXXXL",WHITE,XXXXL,GOL,schools365,FALSE,FALSE,,61159500,149,157.42,149,,0,,0,gst-5,,,,,,,,,,,,,,,8.42,0,0,0,1,20-02-2026 13:28,SC-S2000067826,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00277,20-02-2026 13:30,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,4,,,,,25-02-2026 13:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXXXL",,,SSGOL006-12,,,,,,,,,cashfree,,FALSE,
446196-0,S2000067826,Online,,,,FALSE,0,11438579,School Accessories,,,,,,Bengaluru,Karnataka,IN,560085,,,STD,RBKPB002-12,RBKPB002-12,Reebok Prodigy Black School Shoes - 12US,Black,12US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2312.74,2189,,0,,0,Range-5-18,,,,,,,,,,,,,,,123.74,0,0,0,1,20-02-2026 13:28,SC-S2000067826,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00277,20-02-2026 13:30,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,20-02-2026 13:30,20-02-2026 13:30,,,,,,4,,,,,25-02-2026 13:30,,,,,,,Reebok Prodigy Black School Shoes - 12US,,,RBKPB002-12,,,,,,,,,cashfree,,FALSE,
446202-0,S2000067828,Online,,,,FALSE,0,11438593,School Accessories,,,,,,Bangalore,Karnataka,IN,560011,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,186.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,37.25,0,0,0,1,20-02-2026 13:43,SC-S2000067828,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:50,20-02-2026 13:52,,,,,,,,,,,25-02-2026 13:50,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
446202-1,S2000067828,Online,,,,FALSE,0,11438593,School Accessories,,,,,,Bangalore,Karnataka,IN,560011,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,186.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,37.25,0,0,0,1,20-02-2026 13:43,SC-S2000067828,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,20-02-2026 13:50,20-02-2026 13:52,,,,,,,,,,,25-02-2026 13:50,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
